,id,tweet,wildan,denise,angga,majority
948,42944,"Gimana ya, nomor yang saya tulis saat pendaftaran vaksinasi tidak aktf. Sedangkan saya butuh sertifikatnya untuk kepentingan perusahaan. Mohon bantuannya  @PLindungi @pedulilindungi",0,0,0,0
949,40799,"mutualku org sleman, yg udh di vaksin, boleh aku tanya tanya ga ya",0,0,0,0
950,39739,"Vaksin jadi syarat kalo berpergian, tp di wilayah sendiri masih blm tersediaðŸ˜­  https://t.co/86LOxfUuXZ",0,0,0,0
951,40887,"A : Penamaan vaksin Sinovac kurang kreatif, karena penamaannya cuman pengulangan kata vaksin(o) vaksin(o) vaksin(o) Astra Zeneca juga kurang bagus, karena terkesan industri mobil B : Bagusnya? A : Vaksin Extravaganza",0,0,0,0
952,42451,"Disuruh vaksin ga mau, malah minta beliin obat buat pencegahan Situ sehat ta buk? Oo sepertinya tidaak",-1,-1,-1,-1
953,38752,Malam mohon ingfo jalan yang ga disekat dari tangerang ke jakarta dong. Saya mau berangkat vaksin,0,0,0,0
954,42395,"dokfess! Temen2 FK, aku mau tanya. Hari ini jam 2 aku bakal di vaksin Co19, tapi hari ini aku pilek, menurut kalian lebih baik aku ttp vaksin atau batalin ajh?",0,-1,0,0
955,39053,Saiki sek nggo rebutan ora mung flash sale. Vaksin pun saiki nggo rebutan,0,0,0,0
956,38087,"Pemerintah gak mau coba bikin vaksin keliling, ke RT/RW gt. Kyk posyandu keliling. Ibu2 itu antusias loh bawa anak2nya imunisasi dan periksa.",1,1,1,1
957,41048,"Halo Undip, apa tidak mau membantu para mahasiswa yg kesulitan ini buat di vaksin?",0,1,1,1
958,41663,"Orang2 berburu vaksin untung aku ngikut ayah, coba kalo kemarin aku gamau vaksin pasti sekarang aku juga ikut berburu vaksin :)",1,1,1,1
959,38873,teel ku isinya foto jh nunggu antrian vaksin,0,0,0,0
960,42903,"Teruntuk kaum2 yang nunda vaksin karena sok-sokan nunggu Pfizer ðŸ‘‡ðŸ‘‡ðŸ‘‡  Vaksin sekarang udah, yang penting mencegah rawat inap dan minimalisir gejala.",1,1,1,1
961,42726,Pada akhirnya kita akan mengikuti vaksin... Elitglobal..,1,1,1,1
962,39076,Kecerdasan yg dilakukan abis vaksin,0,0,0,0
963,41487,gue riweuh lama2 nih gegara vaksin. Vaksin ikut di puskesmas pas periksa kesehatan gagal trus di suruh ke rs. Giliran ke rs ga bisa juga gara2 data ga bisa diubah ðŸ¤¦ðŸ»â€â™€ï¸ dilempar lagi ke puskesmas. Nih pihak puskesmas kalau emang dialihkan ke rs mboh ya data gue di hapus gitu.,0,0,0,0
964,39991,Mari kita ikut sukseskan Program Vaksinasi Covid-19 Nasional.... (Kami divaksin Sinovac Biofarma) Jangan ragu divaksin serta tetap berdisiplin menjalankan protokol kesehatan.....  @jacksonkumaat   #AyoVaksin  #VaksinSinovac  #MariKongresBersama #KNPIBersatu  #KNPI  #DPPKNPI  https://t.co/Zo7b2Qvc5u,1,1,1,1
965,41105,"Secarut marutnya vaksinasi Indonesia, tetep ada yg bisa dipuji sih.",1,1,1,1
966,39850,"siapin amunisi.. nonton gocekan Barella sama Messi, sehat2 semua ya tuipsðŸ™ #StaySafe #JagaJarak #vaksinasi #AyoVaksin  https://t.co/2T5M8Bm9S0",1,1,1,1
967,38833,"Ada beberapa masyarakat yg menandatangani surat penolakan vaksin. Ya gak apa-apa.  Jangan ngeluh aja kalau nanti gimana-gimana, Ya.",0,0,0,0
968,39352,".... varian virus corona (Covid-19) Lambda berpotensi lebih menular dibandingkan varian Delta, Alpha, dan Gamma.  Selain itu, vaksin Covid-19 kemungkinan tidak akan memberikan perlindungan yang cukup untuk melawan varian ini.   https://t.co/LUFkcSxEb3",-1,-1,-1,-1
970,42789,Petugas vaksin e banyak omong hmm,0,0,0,0
971,39534,"Efek vaksin mulai kerasa, jol beurat kieu panon tunduh",0,0,0,0
972,42290,"Vaksin dr kmrn sby mulu, sidoarjo mana nih... Halloooo",0,0,0,0
973,38723,"ki hawane adem,  opo efek bar vaksin ya?",0,-1,0,0
974,38455,Tolong dong buatin vaksin yg bisa diminum aja tanpa disuntik. Semoga doa hamba terkabul. Amin,1,1,1,1
975,41156,Yang gak mau vaksin ya jangan dipaksa vaksin,-1,-1,-1,-1
976,40166,"Gapercaya vaksin boleh, provokasi orng supaya gak divaksin jangan donggggg",0,0,0,0
977,37722,Bwi. Yang punya info vaksin area Genteng dan sekitarnya dong,0,0,0,0
978,38160,"masih suka merinding inget Ibu Siti Fadillah bilang, â€œsaya berhentikan pandemi dengan politik, bukan dengan vaksinâ€ â€œSAYA KALAH, BUKAN SAYA SALAHâ€ ðŸ¥º AKU PADAMUUUU BUUUUUK",-1,-1,-1,-1
979,39607,dah mana mau dapet masih ada efek vaksin duhh mak. yok sehat sehat yaa semua yaa,1,1,1,1
980,37654,"sdf! iki wes ditutup untuk vaksin dosis pertama, dadi aku gaiso melok soale ternyata wes mari seng ds.karangtanjung wingi tgl 5. bee ono info vaksin dosis pertama maneh daerah candi sekitarnya rek ya info no  https://t.co/brh5r7Gc2p",1,1,1,1
981,39510,"Budak! Mao nanya, kalo imun tubuh agi kurang sehat boleh di vaksin atau nda? Soalnye kawan aku blg kalo imun tubuh agi kurang sehat mending nda usah di vaksin dulu",0,0,0,0
982,41404,"Vaksin pertama, tegang sih. Semoga dengan Vaksinasi Negeri ini segera kembali pulih.  Ayo Vaksin, cari informasi Vaksinasi di sekitar tempat tinggalmu.  #sayasudahdiVaksin ðŸ’ªðŸ½  https://t.co/ck0KWsiNJD",1,1,1,1
983,38758,"btw, saya sudah vaksin dosis pertama SinoVac yang katanya nggak dianggap di negara2 eropa. nggak usah jauh2 ke eropa, vaksin aja dulu bro yang ada. bener dah. saya juga rutin melakukan colok mencolok hidung. namun demikian juga mental tetep kena brow ngeliat kondisi sekarangan.",1,1,1,1
984,39524,"dari sekian aturan pembatasan, ini baru kerasa... kerasa sepinya...",0,0,0,0
985,38008,"[cm] mau nanya dong, kampus mana aja yg udah mulai vaksinasi? terutama bogor plss",0,0,0,0
986,38550,"Dari kemaren-kemaren mau daftar vaksin padahal baru dibuka linknya, tiba-tiba habis mulu ðŸ™„ -11fess",0,0,0,0
987,38301,Pengen vaksin,1,1,1,1
988,38819,Kayaknya ini sengaja gak update di sosmed soalnya auto rebutan. Jadi mereka milih nyebarin info vaksin via akun personal pribadi  ðŸ¥²,0,0,0,0
989,37856,"Ngomong enak bener, dia mah bisa nyaman hidup dikelilingi orang sadar prokes, diurusin sama negara yg mampu deal sama Pfizer secepat mungkin. Lah kita masi bertengkar soal chip vaksin, awur2an ngatasin pandemi, ya vaksin yg ada depan mata aja lah disikat itu juga pake perjuangan.",1,1,1,1
990,41775,#PolriKawalPPKM Percepat Target Vaksinasi 4,1,1,1,1
991,41059,"TOLONG! jangan pernah mau beli kartu vaksin.  mau harganya murah, mau bentuknya lucu, mau niat nglarisi, atau apapun alasannya.  JANGAN MAU.",0,0,1,0
992,39234,aish :( di tempat gue pada rebutan vaksin :) seneng bgt krn masy skitar antusias. tapi miskom bgt anjir antara pemerintah pusat sm pemda :) disini kl mau dpt vaksin selain cepetÂ²an kudu pake orda polisi tentara :),1,1,1,1
993,41752,"Yuk, patuhi aturan pemerintah. Jika tidak ada kebutuhan mendesak, kurangi mobilitas di luar rumah. Stay at home. Bersama kita bisa lawan Virus Corona.  #PolriKawalPPKM Percepat Target Vaksinasi",1,1,1,1
994,38034,"kmrn ku abis di vaksin dpt sinovac. di cus jam 3, ga kerasa apa2. jam 4an mulai bego entah krn efek samping vaksin atau emang bawaan dr sananya. trs jam 7 mulai pusing nih, entah efek samping atau emang pusing krn emg belum makan malam",1,1,1,1
995,41090,"Aku denger cerita org2 pada vaksinasi umum jd capek banget. Antriannya lah, malah ada yg kena lah gara2 kerumunan itu, dsb.  Resah ga si? Ya resah lahhh.. Ngerasa kayak gaada titik terang dr ini semua",0,0,0,0
996,37760,#BapakPresidenMenyerahlah Covid gak terbendung lagi....  Kata gerombolan susah pake masker anti vaksin penyebar hoax covid,-1,-1,-1,-1
997,39913,"Aku yang masih menunggu jadwal vaksin dari kantor dengan sabar. Kita manusia cuma bisa ikhtiar aja, perkara vaksin begimana mah udahlah apa kata orang. Wong kita nih cuma berusaha, lagi lagi semuanya kembali ke yang punya hidup.",1,1,1,1
998,41696,"kesehatan di tempat kamu menerima vaksin selama kurang lebih 30 menit agar dapat dipastikan kamu tidak mengalami efek samping tersebut. 2. Redakan efek samping vaksin Kamu disarankan untuk beristirahat yang cukup, memberi kompres dingin pada suntikan, dan lebih sering",1,1,1,1
999,42153,Masalahnya mayoritas warga di sana belum pada vaksinasi. Gue ngeri aja gitu di perkampungan yang terpencil gitu dan susah buat akses fasilitas kesehatan dan tiba-tiba keserang wabah.,0,0,0,0
1000,41025,"yang punya link vaksin yg bisa 12-17 tahun, BAGIIIIII",0,0,0,0
1001,40078,sejauh ini ngantuk doang. gatau efek vaksin atau emang udah tabiat,0,0,0,0
1002,42759,"Mohon bantuannya yang bisa di hubungi terkait alur vaksin daerah Makassar? Nomor yang tertera di website tidak ada yang bisa dihubungi. Panggilan masuk berkali-kali tapi tidak diangkat dan saya chat tapi tidak direspon, padahal online. Mohon bantuannya  https://t.co/JAcT3armzu",0,0,0,0
1003,38131,Dapat kesempatan untuk vaksin di tempat rantau. Kuota 2.500 orang/hari ðŸ˜­ðŸ˜­ðŸ˜­  Kudu piye iki. Pulang-pulang khawatir malah jadi sakit.,0,0,0,0
1004,38191,vaksin doang yg bisa bikin gw ngantuk. saluteðŸ‘ðŸ»,1,1,1,1
1005,38298,"Sbnrnya di kantor ada vaksin, cuma wkt itu blm 3bln sembuh, terus ada lg kemarin eh krn telat daftar ydh lah wassalam. Terus daftar online sendiri dmn mn kuota penuh semua. Al hasil dapet lah tuh lewat detik health tgl 17, but I think kelamanaan keburu kena razia gue hm",0,0,0,0
1006,41061,"Jadi cerita nya Hari ini vaksin. Terus ngantri Dari jam set.10 Dan baru dipanggil jam 11 kurang. Di tensi, normal. Terus ditanya Sama dokter ""punya alergi?"" Gue jawab ""saya alergi cuaca Dok, alergi dingin"" | ""oh gapapa kalau itu, Yang penting ga alergi obat. Langsung masuk ya""...",1,1,1,1
1007,37949,"@KAI121 SAYA MAU REFUND, DIKARENAKAN SAYA TIDAK BISA VAKSIN.  CODE BOOKING SUDAH SAYA KIRIM LEWAT DM. UDH 12JAM BELOM DI RESPOND",0,0,0,0
1008,42050,"Gak bisa bgt ngandelin org bahkan buat nyari info aja. gue udh bilang dari kemarin cari info bisa vaksin dimana. Dia bilang bisa di puskesmas, dia udh nanya org yang hari itu di vaksin.",0,0,0,0
1009,42390,"Untung bapake lwh percaya anaknya wlwpun ilmu seadanya, malah ngajakin sodara2a suruh cepetan vaksin, inget anak cewek 2 kerja di daerah merah semua kali ya jd sadar duluan ga ikut hoax",1,1,1,1
1010,38186,"Gak vaksin dibuat ga nyaman biar risen, ijin kerja antri vaksin gaji di potong angel ðŸ¥µ",0,-1,0,0
1011,42858,"Harusnya hari ni wfh, padahal mikirnya mau sambil nyetrika tp jadinya wfo tukeran sm temen w yg abis vaksin dan efeknya kenceng di dia",0,0,0,0
1012,43010,"tetanggaku punya diabetes malah vaksin mandiri, sekarang uda gabisa bangun 3 hari ðŸ˜©",-1,-1,-1,-1
1013,38109,"Itu yang kagak mau vaksin, yaudah sih, diam aja, kagak usah sok ngide  dengan nunjukim dan mau terlihat berbeda karna nolak vaksin. Kagak masuk bos.",0,0,0,0
1014,41944,Cokk iki vaksin opo nambahi cluster covid  https://t.co/omXC8a7hUo,-1,-1,-1,-1
1015,41521,Untung udah vaksin dari kemarin ðŸ™†,1,1,1,1
1016,41290,Kaget bgt tiba tiba suruh vaksin hari ini ðŸ˜­ðŸ˜­ðŸ˜­,1,1,1,1
1017,39875,Siang ini ke SCBD untuk antar orang tua vaksin. Antri cukup lama dan tertib tapi setelah screening check tensi darah ditolak untuk vaksin karena tensi darah terlalu tinggi ðŸ˜¢,0,0,0,0
1018,38729,Seiring makin maraknya penimbunan dan melonjaknya harga obat Covid ðŸ˜˜  Vaksin Nusantara apa Kabar ?,-1,-1,-1,-1
1019,41167,Minggu depan dah vaksin kedua aja aaa senanq,1,1,1,1
1020,42849,"Janjian mau ke kost jam 6 buat vaksin, sampe jam segini ga ada kabar titit",0,0,0,0
1021,42386,Aku inget banget abis aku vaksin ada temen foreigner aku bilang â€œitu ngerusak tubuh kamuâ€ sambil kayak jijik ðŸ™ƒ sekarang doi nyari vaksin ðŸ™ƒ,1,1,1,1
1022,42473,"Gagal vaksin untuk kedua kalinya, yang pertama emang karena info yang gw dapet salah  Lah ini yang kedua, surat undangan dah dapet pas kesana bilangnya dibatalin dan disuruh dateng kamis-sabtu buat semuanya  Yang bikin kesel kok ya ga ada info sblmnya, terus kalo jadwalnya di-",0,0,0,0
1023,41785,"Vaksin done, kirain di indo udah banyak yg pada vaksin, ini masih lumayan banyak yang belom pada vaksin...",1,1,1,1
1024,40020,"Kayaknya kena efek habis vaksin, badan agak demam, tangan bagian yg di suntik agak pegel ðŸ¥´",0,0,0,0
1025,38545,Pasti semua warga nya udah di vaksin,1,0,0,0
1026,41631,"Tgl 8 w mau vaksin ke 2 gue takut banget, takut disuntik bukan takut vaksinnya wkwk",1,1,1,1
1027,41136,grgr sudah di vaksin jadi males buat jemur pagi lagi,1,0,0,0
1028,38524,Klaten ga ada vaksinasi gratis lagi apaaa? ðŸ¤¨,0,0,0,0
1029,38509,"Info vaksin utk 18 thn keatas, wilayah Kab. Malang. Yg utk umum dan tdk tergantung domisili, yg tahu info min..",0,0,0,0
1030,41279,Bangga sih sama antusiasme warga nyari nyari vaksin keliling luar lingkup domisili mereka. Kecewa sama pemerintah kabupaten/kotanya lah yang kurang menyiapkan fasilitas untuk vaksinasi umumnya. Semangat Pak Bupati/Walikota! Tanggap dikit lagi aja!,1,1,1,1
1031,38738,"Berasa mual gini, semoga efek dari vaksin tadi.",0,0,0,0
1032,41853,harus tetap ada standardnya .. berapa penduduk di satu negara .. berapa yang sudah di vaksin .. baru buka gerbang wisata untuk mereka ..   sementara itu .. aktifkan dulu startup lokal untuk ekonomi kreatif ..,1,1,1,1
1033,41653,"Ongkoh teu percaya covid, tapi pas di swab sieun. Ongkoh hayang beres ieu pandemi, tapi di vaksin embung.",0,0,0,0
1034,38500,"Blm seminggu stelah vaksin, banyak skali dibuka vaksin gratis pake sinovac. Rada menyesal buru2 vaksin krn mmg yg sa mau sinovac. Tp balik lg sa sdh berserah jd apapun nti efeknya, semua tjd krn ijinNya. Sejak itu, mulaimi heboh berita2 di tv, kasus covid melesat naik.",1,1,1,1
1035,42149,-11fess info vaksin yg masih tersedia buat non ktp solo dong nunggu jadwal fkip kek lana,0,0,0,0
1036,40623,abis vaksin pegal parah sih,0,0,0,0
1037,38439,Modyar rak koe he. Jo baen baen koe ro bear brand #COVID19 #Vaksin #JakartaBangkit  https://t.co/6NG2thqMuA,0,0,0,0
1038,41477,"Jends aku kepengen vaksin tapi dua minggu yang lalu badannku kemeng banget dan demam gitu. Pilek jugaa, dan aku belum tes swab cuman di rumah ajaa. Nggak keluarÂ²~  Menurute kalian aku vaksine nungguin 3 bulan apa kalo ada peluang vaksin gas ajaa?",0,0,0,0
1039,39473,Udah jomblo..gamau vaksin lagi...ewh,0,0,0,0
1040,39411,punten disini ada ga yg udah vaksin terus bbrp lama setelah itu positif covid? gejala yg dialami ringan gak?,0,0,0,0
1041,42055,Ini utk vaksin pertama atau vaksin kedua yaaa?,1,1,1,1
1042,41316,DegÂ²gan hari ini vaksin Aaaaa),1,1,1,1
1043,40209,"-11fess emang efek vaksin bikin anosmia ya? Aku vaksin 5 hari yang lalu, baru tadi bangun tidur langsung susah buat nyium bebauan, tapi masih bisa ngerasain makanan. Emang 5 hari sebelumnya juga sempet pilek dan pegel2 sih tapi dah diminumin panad*l. Kasi",0,0,0,0
1044,39819,Cik Aku tanggal 13 vaksin 2 wkwkwkw barenganku tanggal 27,1,1,1,1
1045,39077,Bener.  Mak bapak gue percaya dan sangat kooperatif pas disuruh vaksin.,1,1,1,1
1046,41621,"Abis vaksin angkat galon, pegel.",0,0,0,0
1047,41955,"Melihat antrian dan antusias dimana mana segede itu masak iya masih mau ngatain susah disuruh vaksin sih! Mbok ya mending memperbanyak stok, mempermudah akses, mikir teknis supaya antrian tertib dsb to yo ya ampun.",1,1,1,1
1048,41776,Vaksin = IkhtiarðŸ™,1,1,1,1
1049,39641,Selama 2 hari jd vaksinator AZ di satu lembaga pemerintahan ternyata msh byk bgt yg takut divaksin bahkan ada yg kesannya kaya nyari2 alesan buat ga di vaksin pdhl diluar sana org berebut bgt nyari vaksin ðŸ¥²,0,0,0,0
1050,41106,"alhamdulillah udah vaksin, udah dua kali makan juga abis vaksin. bukan karena abis vaksin si emang laperan aja anaknya ðŸ™",1,1,1,1
1051,38391,"yg kena covid beneran bukan orang yg gak dikenal lagi. beneran udah masuk circle terdekat. stay safe, stay healthy and stay sane. yg terpenting ayok yg bisa vaksin segera vaksin. please please gak usah nunggu pfizer, moderna, AZ, dll apapun vaksinnya ayo segera vaksin ðŸ™ðŸ»",1,1,1,1
1052,38898,Kemaren rumah yg masih bertahan diatas jam 10 malam. Sekarang jam segini udah tutup pintu matiin lampu. Bukan karna udah ngantuk.cuma mau cepet tidur biar cepet dapet vaksin hahaha.,1,1,1,1
1053,41118,"Sehari kuota 200 vaksin di Klinik DKT (aku bela2in disini karna vaksinnya di Blitar satu2nya yg AstraZeneca). Kembali ke form yg uda dikasi angka 160-161 tadi, dipikiran kami ah dateng jam 9 lah ya krna mulai divaksin jam 8 pagi, tadi kami dtg jam 9 tapi dapet kabar...kalo",0,0,0,0
1054,40819,"Pak @ProfesorZubairi seiring dg pnjelasan Ivermectin yg blm teruji. Sy mau tanya :  1. Apa vaksin sinovac benar2 sdh teruji khasiatnya sbg penangkal covid19? 2. Apa alat test covid19 yg digunakan saat ini di Indonesia, akurasinya bs dipertanggungjwbkan scr ilmiah? TkshðŸ™",0,0,0,0
1055,40608,Pengen pulang tapi takut bawa virus. Harus cari vaksin.,1,1,1,1
1056,39314,pengen vaksin biar ga cepet mati,1,1,1,1
1057,38322,"Alhamdulillah nyokap dr februari kemarin mau gue saranin make masker 2, dan mau vaksin, juga mau denger penjelasan ilmiah dari gue .. ya walaupun grup ema ema cukup meresahkan",1,1,1,1
1058,37798,Gila gua debat tentang covid vaksin ekonomi semaleman pake data dan tetep gabisa ngelawan orang yang sumbernya dari facebook wa dan agama.,0,0,0,0
1059,42799,Mau vaksin tahap 2 malah sakit ðŸ˜‘,1,1,1,1
1060,41827,Prokes dan vaksin Ppkm Darurat untuk kembali normal #DisiplinDanTaatiPPKMDarurat,1,1,1,1
1061,42892,Budak! Ad yg pernah vaksin disini? KTP luar Pontianak bisa gak ya? Atau ada saran tempat lain? Huhu yakinin aku buat vaksin hari ini :')  https://t.co/4eZb9aoany,0,0,0,0
1062,39705,Cepet vaksin cepet new normal. Konspirasimu dikesampingin dulu.,1,1,1,1
1063,40472,Selese vaksin kok tanganku kemeng ya,0,0,0,0
1064,42123,pak @ganjarpranowo klo orang semarang mau masuk kudus apakah perlu bawa surat antigen atau vaksinasi ? suwun,0,0,0,0
1065,41375,"Ikutan vaksin desa kaga jelas pas udah di tkp RW i ga terdaftar, nyari infonya juga dari mulut ke mulut, registrasi kudu kesana kemari. Kuduna mah geus ganti ku ngarora prarinter nu garawe di nu karitu teh. Meh teu ribet nyieun gform.",0,0,0,0
1066,38872,Kenapa secepat itu ya vaksin Corona ditemukan  sedangkan  HIV udah bertahun-tahun vaksinya gak nongol-nongol .... ??,0,0,0,0
1067,38339,abis vaksin laper terus bro,0,-1,0,0
1068,38312,"Yang kemarin mencari cari info vaksin, dicek yaa reups",1,1,1,1
1069,39340,Sudah tepat pengembangan Vaksin Merah Putih. dan mungkin vaksin nusantara.,1,1,1,1
1070,38386,"Ceweknya pro vaksin cowoknya kontra vaksin  cocok udah, saling melengkapi.",0,0,0,0
1071,38206,"Lek ancen temenan digawe ngene seteruse ae mesisan, jam 8 wes nang omah kabeh, jam istirahat yo isok bertambah Penjadwalan vaksin Ojok mek gawe formalitas, corona guyon e elek..",0,0,0,0
1072,38218,"Ahelah perkara ngetweet kudu mikir perasaan sejuta umat ðŸ™„ baiklah mari kita simpan tenaga, tidur, besok akhirnya vaksin, semoga lancar dan nggak kena php kayak sebelumnya, udahlah nunggu berjam-jam taunya kehabisan.",1,1,1,1
1073,37984,Kalo besok vaksin malemnya begadang gapapa kan yak?,0,0,0,0
1074,39222,mulai meriang pasca vaksin ðŸ˜µâ€ðŸ’«,0,-1,0,0
1075,41828,Info vaksin umum tanpa KTP setempat di Jatinangor dimana? @Jatinangorku @ICI_Jtnangor,0,0,0,0
1076,40049,"Anda tega wahai bapak penguasa.  Apa sangkut pautnya gaji sama vaksin?  Kalau ada yg tidak mau jangan di paksa.  Keluarkan gaji mereka,  karna gaji hasil keringatnya pergi pagi pulamg sore",0,0,-1,0
1077,39829,yuk vaksin sama kitaðŸ¥°  https://t.co/R2zE1dVbUl,1,1,1,1
1078,41669,Abis vaksin emg efeknya ngantuk atau akunya aja yang anaknya ngantukan?,0,0,0,0
1079,38004,Lemes bet kek abis di vaksin,0,0,0,0
1080,42994,"saya : Dok klw sy udah di vaksin masih bisa kena covid gak? dr      : Ya tentu bisa,  saya  : Lahk,,,guna nya vaksin apa donk? dr      : Vaksin itu sebagai pertahanan tubuh km nantinya ketika ada virus yg sama masuk ke tubuh km saya  : trus masih bisa drop gk? dr      : bisa",0,0,0,0
